sample_id,source_video_id,video_path,source_dataset,original_label,mapped_label,label_id,label_type,window_type,duration,fps,num_frames,width,height,split,scene_id,camera_id,group_id,start_frame,end_frame,clip_start_sec,clip_end_sec,notes,clip_path,annotation_split,annotation_profile
ALFF5620ljk_5_00__pre_event_non_accident,ALFF5620ljk_5_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/ALFF5620ljk_5_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,pre_event_non_accident,15.0,24.6,369,540,360,train,World,World::signalized_intersection,ALFF5620ljk_5_00,0,200,0.0,8.130081,derived_pre_accident_until=8.133;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/ALFF5620ljk_5_00__pre_event_non_accident.mp4,train,medium
ALFF5620ljk_7_00__pre_event_non_accident,ALFF5620ljk_7_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/ALFF5620ljk_7_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,pre_event_non_accident,11.166667,19.164179,214,540,360,train,World,World::signalized_intersection,ALFF5620ljk_7_00,0,96,0.0,5.009346,derived_pre_accident_until=5.033;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/ALFF5620ljk_7_00__pre_event_non_accident.mp4,train,medium
ALFF5620ljk_7_00__accident,ALFF5620ljk_7_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/ALFF5620ljk_7_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,accident_window,11.166667,19.164179,214,540,360,train,World,World::signalized_intersection,ALFF5620ljk_7_00,116,214,6.05296,11.166667,accident_time=8.033333;type=t-bone;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/ALFF5620ljk_7_00__accident.mp4,train,medium
ALFF5620ljk_8_00__pre_event_non_accident,ALFF5620ljk_8_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/ALFF5620ljk_8_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,pre_event_non_accident,11.9,19.579832,233,540,360,train,World,World::signalized_intersection,ALFF5620ljk_8_00,0,100,0.0,5.107296,derived_pre_accident_until=5.100;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/ALFF5620ljk_8_00__pre_event_non_accident.mp4,train,medium
ALFF5620ljk_8_00__accident,ALFF5620ljk_8_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/ALFF5620ljk_8_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,accident_window,11.9,19.579832,233,540,360,train,World,World::signalized_intersection,ALFF5620ljk_8_00,120,233,6.128755,11.9,accident_time=8.1;type=t-bone;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/ALFF5620ljk_8_00__accident.mp4,train,medium
ALFF5620ljk_9_00__pre_event_non_accident,ALFF5620ljk_9_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/ALFF5620ljk_9_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,pre_event_non_accident,20.9,8.229665,172,540,360,train,World,World::signalized_intersection,ALFF5620ljk_9_00,0,61,0.0,7.412209,derived_pre_accident_until=7.433;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/ALFF5620ljk_9_00__pre_event_non_accident.mp4,train,medium
ApyekBAgfg8_00__pre_event_non_accident,ApyekBAgfg8_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/ApyekBAgfg8_00.mp4,ACCIDENT-real,head-on,non_accident,0,weak_clip_pre_event,pre_event_non_accident,30.041667,14.945908,449,1056,720,train,Alabama,Alabama::signalized_intersection,ApyekBAgfg8_00,0,15,0.0,1.003619,derived_pre_accident_until=1.000;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/ApyekBAgfg8_00__pre_event_non_accident.mp4,train,medium
ApyekBAgfg8_00__accident,ApyekBAgfg8_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/ApyekBAgfg8_00.mp4,ACCIDENT-real,head-on,accident,1,weak_clip_event_window,accident_window,30.041667,14.945908,449,1056,720,train,Alabama,Alabama::signalized_intersection,ApyekBAgfg8_00,30,120,2.007238,8.028953,accident_time=4.0;type=head-on;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/ApyekBAgfg8_00__accident.mp4,train,medium
BF5W6-8AkGM_00__pre_event_non_accident,BF5W6-8AkGM_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/BF5W6-8AkGM_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,30.0,11.466667,344,960,720,train,Virginia,Virginia::highway,BF5W6-8AkGM_00,0,16,0.0,1.395349,derived_pre_accident_until=1.417;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/BF5W6-8AkGM_00__pre_event_non_accident.mp4,train,medium
BSNh9UoKY54_1_00__accident,BSNh9UoKY54_1_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/BSNh9UoKY54_1_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,accident_window,4.2,15.0,63,1280,720,train,World,World::signalized_intersection,BSNh9UoKY54_1_00,0,63,0.0,4.2,accident_time=1.2800000000000002;type=t-bone;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/BSNh9UoKY54_1_00__accident.mp4,train,medium
BVXW2dz2OYA_00__accident,BVXW2dz2OYA_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/BVXW2dz2OYA_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,accident_window,6.875,10.036364,69,960,720,train,Virginia,Virginia::highway,BVXW2dz2OYA_00,14,69,1.394928,6.875,accident_time=3.375;type=single;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/BVXW2dz2OYA_00__accident.mp4,train,medium
BX8gqiZIIHs_00__pre_event_non_accident,BX8gqiZIIHs_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/BX8gqiZIIHs_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,9.9,14.848485,147,1920,1080,train,Virginia,Virginia::highway,BX8gqiZIIHs_00,0,62,0.0,4.17551,derived_pre_accident_until=4.200;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/BX8gqiZIIHs_00__pre_event_non_accident.mp4,train,medium
BpMHNEa79lo_2_00__pre_event_non_accident,BpMHNEa79lo_2_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/BpMHNEa79lo_2_00.mp4,ACCIDENT-real,sideswipe,non_accident,0,weak_clip_pre_event,pre_event_non_accident,12.233333,24.93188,305,1280,720,train,World,World::signalized_intersection,BpMHNEa79lo_2_00,0,132,0.0,5.294426,derived_pre_accident_until=5.300;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/BpMHNEa79lo_2_00__pre_event_non_accident.mp4,train,medium
BpMHNEa79lo_3_00__pre_event_non_accident,BpMHNEa79lo_3_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/BpMHNEa79lo_3_00.mp4,ACCIDENT-real,sideswipe,non_accident,0,weak_clip_pre_event,pre_event_non_accident,11.866667,15.926966,189,1280,720,train,World,World::signalized_intersection,BpMHNEa79lo_3_00,0,47,0.0,2.95097,derived_pre_accident_until=2.967;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/BpMHNEa79lo_3_00__pre_event_non_accident.mp4,train,medium
CVSBJThqVgA_00__pre_event_non_accident,CVSBJThqVgA_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/CVSBJThqVgA_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,25.7,14.941634,384,1920,1080,train,Alabama,Alabama::grade_separated_intersection,CVSBJThqVgA_00,0,78,0.0,5.220313,derived_pre_accident_until=5.200;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/CVSBJThqVgA_00__pre_event_non_accident.mp4,train,medium
CkI203kbHQ8_12_00__pre_event_non_accident,CkI203kbHQ8_12_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/CkI203kbHQ8_12_00.mp4,ACCIDENT-real,sideswipe,non_accident,0,weak_clip_pre_event,pre_event_non_accident,7.0,25.0,175,400,296,train,World,World::city_street,CkI203kbHQ8_12_00,0,80,0.0,3.2,derived_pre_accident_until=3.200;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/CkI203kbHQ8_12_00__pre_event_non_accident.mp4,train,medium
CkI203kbHQ8_12_00__accident,CkI203kbHQ8_12_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/CkI203kbHQ8_12_00.mp4,ACCIDENT-real,sideswipe,accident,1,weak_clip_event_window,accident_window,7.0,25.0,175,400,296,train,World,World::city_street,CkI203kbHQ8_12_00,105,175,4.2,7.0,accident_time=6.2;type=sideswipe;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/CkI203kbHQ8_12_00__accident.mp4,train,medium
CkI203kbHQ8_29_00__pre_event_non_accident,CkI203kbHQ8_29_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/CkI203kbHQ8_29_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,pre_event_non_accident,7.6,13.815789,105,400,296,train,World,World::city_street,CkI203kbHQ8_29_00,0,27,0.0,1.954286,derived_pre_accident_until=1.920;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/CkI203kbHQ8_29_00__pre_event_non_accident.mp4,train,medium
CkI203kbHQ8_29_00__accident,CkI203kbHQ8_29_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/CkI203kbHQ8_29_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,accident_window,7.6,13.815789,105,400,296,train,World,World::city_street,CkI203kbHQ8_29_00,40,105,2.895238,7.6,accident_time=4.92;type=rear-end;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/CkI203kbHQ8_29_00__accident.mp4,train,medium
CkI203kbHQ8_5_00__pre_event_non_accident,CkI203kbHQ8_5_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/CkI203kbHQ8_5_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,pre_event_non_accident,4.84,20.247934,98,400,296,train,World,World::parking_lot,CkI203kbHQ8_5_00,0,20,0.0,0.987755,derived_pre_accident_until=1.000;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/CkI203kbHQ8_5_00__pre_event_non_accident.mp4,train,medium
CkI203kbHQ8_5_00__accident,CkI203kbHQ8_5_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/CkI203kbHQ8_5_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,accident_window,4.84,20.247934,98,400,296,train,World,World::parking_lot,CkI203kbHQ8_5_00,41,98,2.024898,4.84,accident_time=4.0;type=rear-end;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/CkI203kbHQ8_5_00__accident.mp4,train,medium
CnsDyfXdf8s_0_00__pre_event_non_accident,CnsDyfXdf8s_0_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/CnsDyfXdf8s_0_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,pre_event_non_accident,16.683333,15.824176,264,1280,720,train,World,World::signalized_intersection,CnsDyfXdf8s_0_00,0,88,0.0,5.561111,derived_pre_accident_until=5.542;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/CnsDyfXdf8s_0_00__pre_event_non_accident.mp4,train,medium
CnsDyfXdf8s_1_00__pre_event_non_accident,CnsDyfXdf8s_1_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/CnsDyfXdf8s_1_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,pre_event_non_accident,14.047367,23.136009,325,1280,720,train,World,World::simple_intersection,CnsDyfXdf8s_1_00,0,43,0.0,1.858575,derived_pre_accident_until=1.872;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/CnsDyfXdf8s_1_00__pre_event_non_accident.mp4,train,medium
CnsDyfXdf8s_1_00__accident,CnsDyfXdf8s_1_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/CnsDyfXdf8s_1_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,accident_window,14.047367,23.136009,325,1280,720,train,World,World::simple_intersection,CnsDyfXdf8s_1_00,67,206,2.895919,8.903869,accident_time=4.871533;type=t-bone;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/CnsDyfXdf8s_1_00__accident.mp4,train,medium
CpBPz9n7_Rg_00__pre_event_non_accident,CpBPz9n7_Rg_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/CpBPz9n7_Rg_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,25.041667,14.815308,371,1280,720,train,Iowa,Iowa::highway,CpBPz9n7_Rg_00,0,22,0.0,1.484951,derived_pre_accident_until=1.458;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/CpBPz9n7_Rg_00__pre_event_non_accident.mp4,train,medium
CvNTYeiVF7s_00__pre_event_non_accident,CvNTYeiVF7s_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/CvNTYeiVF7s_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,pre_event_non_accident,24.375,14.974359,365,1080,720,train,Tennessee,Tennessee::highway,CvNTYeiVF7s_00,0,61,0.0,4.07363,derived_pre_accident_until=4.042;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/CvNTYeiVF7s_00__pre_event_non_accident.mp4,train,medium
D1eP4Bn4hDQ_0_00__pre_event_non_accident,D1eP4Bn4hDQ_0_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/D1eP4Bn4hDQ_0_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,pre_event_non_accident,17.916667,20.818605,373,1280,720,train,World,World::signalized_intersection,D1eP4Bn4hDQ_0_00,0,43,0.0,2.06546,derived_pre_accident_until=2.083;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/D1eP4Bn4hDQ_0_00__pre_event_non_accident.mp4,train,medium
EAXHuVGCmSA_00__pre_event_non_accident,EAXHuVGCmSA_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/EAXHuVGCmSA_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,30.041667,14.979196,450,960,720,train,Virginia,Virginia::highway,EAXHuVGCmSA_00,0,31,0.0,2.069537,derived_pre_accident_until=2.042;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/EAXHuVGCmSA_00__pre_event_non_accident.mp4,train,medium
EYu49m3fAp4_00__pre_event_non_accident,EYu49m3fAp4_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/EYu49m3fAp4_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,pre_event_non_accident,25.6,15.15625,388,1620,1080,train,Alabama,Alabama::highway,EYu49m3fAp4_00,0,43,0.0,2.837113,derived_pre_accident_until=2.833;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/EYu49m3fAp4_00__pre_event_non_accident.mp4,train,medium
EzI5Rn3z4ew_00__pre_event_non_accident,EzI5Rn3z4ew_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/EzI5Rn3z4ew_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,pre_event_non_accident,30.033333,14.983352,450,1920,1080,train,Virginia,Virginia::highway,EzI5Rn3z4ew_00,0,31,0.0,2.068963,derived_pre_accident_until=2.100;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/EzI5Rn3z4ew_00__pre_event_non_accident.mp4,train,medium
FFkOuMBHngY_00__accident,FFkOuMBHngY_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/FFkOuMBHngY_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,accident_window,30.0,14.966667,449,960,720,train,Virginia,Virginia::highway,FFkOuMBHngY_00,0,87,0.0,5.812918,accident_time=1.833333;type=single;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/FFkOuMBHngY_00__accident.mp4,train,medium
FGZ7r8JC1MY_00__pre_event_non_accident,FGZ7r8JC1MY_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/FGZ7r8JC1MY_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,18.958333,14.98022,284,960,720,train,Virginia,Virginia::highway,FGZ7r8JC1MY_00,0,59,0.0,3.938527,derived_pre_accident_until=3.958;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/FGZ7r8JC1MY_00__pre_event_non_accident.mp4,train,medium
Fb1XWmXZTZw_00__pre_event_non_accident,Fb1XWmXZTZw_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Fb1XWmXZTZw_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,26.625,14.985915,399,1280,720,train,Alabama,Alabama::highway,Fb1XWmXZTZw_00,0,76,0.0,5.071429,derived_pre_accident_until=5.083;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/Fb1XWmXZTZw_00__pre_event_non_accident.mp4,train,medium
Fix7_GpawXw_00__pre_event_non_accident,Fix7_GpawXw_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Fix7_GpawXw_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,pre_event_non_accident,30.0,27.0,810,1280,720,train,Seattle,Seattle::highway,Fix7_GpawXw_00,0,195,0.0,7.222222,derived_pre_accident_until=7.222;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/Fix7_GpawXw_00__pre_event_non_accident.mp4,train,medium
GIm11SfAp8c_00__pre_event_non_accident,GIm11SfAp8c_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/GIm11SfAp8c_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,30.0,14.833333,445,1080,720,train,Alabama,Alabama::tunnel,GIm11SfAp8c_00,0,93,0.0,6.269663,derived_pre_accident_until=6.250;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/GIm11SfAp8c_00__pre_event_non_accident.mp4,train,medium
GnpwLP2THmM_5_00__accident,GnpwLP2THmM_5_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/GnpwLP2THmM_5_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,accident_window,3.003,15.318015,46,1280,720,train,World,World::signalized_intersection,GnpwLP2THmM_5_00,3,46,0.195848,3.003,accident_time=2.2022;type=t-bone;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/GnpwLP2THmM_5_00__accident.mp4,train,medium
GnpwLP2THmM_7_00__accident,GnpwLP2THmM_7_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/GnpwLP2THmM_7_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,accident_window,4.270933,29.501748,126,1280,720,train,World,World::signalized_intersection,GnpwLP2THmM_7_00,0,126,0.0,4.270933,accident_time=1.668333;type=t-bone;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/GnpwLP2THmM_7_00__accident.mp4,train,medium
H6FXwjTkWYI_00__pre_event_non_accident,H6FXwjTkWYI_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/H6FXwjTkWYI_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,20.625,7.90303,163,1280,720,train,Arkansas,Arkansas::highway,H6FXwjTkWYI_00,0,40,0.0,5.06135,derived_pre_accident_until=5.083;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/H6FXwjTkWYI_00__pre_event_non_accident.mp4,train,medium
HD6QGx9d8ow_0_00__accident,HD6QGx9d8ow_0_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/HD6QGx9d8ow_0_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,accident_window,7.3073,29.696331,217,1280,720,train,World,World::signalized_intersection,HD6QGx9d8ow_0_00,10,188,0.336742,6.330748,accident_time=2.335667;type=rear-end;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/HD6QGx9d8ow_0_00__accident.mp4,train,medium
HD6QGx9d8ow_1_00__accident,HD6QGx9d8ow_1_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/HD6QGx9d8ow_1_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,accident_window,7.374033,29.698808,219,1280,720,train,World,World::signalized_intersection,HD6QGx9d8ow_1_00,31,209,1.043813,7.037319,accident_time=3.036367;type=rear-end;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/HD6QGx9d8ow_1_00__accident.mp4,train,medium
HLK2xLUfMsM_00__pre_event_non_accident,HLK2xLUfMsM_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/HLK2xLUfMsM_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,14.541667,15.060172,219,960,720,train,Virginia,Virginia::highway,HLK2xLUfMsM_00,0,97,0.0,6.44083,derived_pre_accident_until=6.458;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/HLK2xLUfMsM_00__pre_event_non_accident.mp4,train,medium
HMdWAx9g5eI_00__pre_event_non_accident,HMdWAx9g5eI_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/HMdWAx9g5eI_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,8.633333,7.876448,68,1920,1080,train,Arkansas,Arkansas::highway,HMdWAx9g5eI_00,0,23,0.0,2.920098,derived_pre_accident_until=2.867;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/HMdWAx9g5eI_00__pre_event_non_accident.mp4,train,medium
HMh6V4MXD38_00__pre_event_non_accident,HMh6V4MXD38_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/HMh6V4MXD38_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,15.625,15.04,235,960,720,train,Virginia,Virginia::highway,HMh6V4MXD38_00,0,55,0.0,3.656915,derived_pre_accident_until=3.625;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/HMh6V4MXD38_00__pre_event_non_accident.mp4,train,medium
HSDqCUHuz8Q_0_00__accident,HSDqCUHuz8Q_0_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/HSDqCUHuz8Q_0_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,accident_window,5.533333,25.120482,139,1280,720,train,World,World::city_street,HSDqCUHuz8Q_0_00,17,139,0.676739,5.533333,accident_time=2.666667;type=rear-end;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/HSDqCUHuz8Q_0_00__accident.mp4,train,medium
HSDqCUHuz8Q_3_00__accident,HSDqCUHuz8Q_3_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/HSDqCUHuz8Q_3_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,accident_window,20.066667,14.302326,287,1280,720,train,World,World::parking_lot,HSDqCUHuz8Q_3_00,26,112,1.817886,7.830894,accident_time=3.833333;type=rear-end;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/HSDqCUHuz8Q_3_00__accident.mp4,train,medium
HYr1QeHHFkI_00__pre_event_non_accident,HYr1QeHHFkI_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/HYr1QeHHFkI_00.mp4,ACCIDENT-real,sideswipe,non_accident,0,weak_clip_pre_event,pre_event_non_accident,30.033333,29.733629,893,1080,720,train,Florida,Florida::highway,HYr1QeHHFkI_00,0,41,0.0,1.37891,derived_pre_accident_until=1.367;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/HYr1QeHHFkI_00__pre_event_non_accident.mp4,train,medium
HxxaCH818LI_00__pre_event_non_accident,HxxaCH818LI_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/HxxaCH818LI_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,30.133333,7.964602,240,1920,1080,train,Arkansas,Arkansas::highway,HxxaCH818LI_00,0,23,0.0,2.887778,derived_pre_accident_until=2.867;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/HxxaCH818LI_00__pre_event_non_accident.mp4,train,medium
IAhGJNVqs1M_14_00__pre_event_non_accident,IAhGJNVqs1M_14_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/IAhGJNVqs1M_14_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,pre_event_non_accident,42.6,22.910798,976,320,240,train,World,World::signalized_intersection,IAhGJNVqs1M_14_00,0,146,0.0,6.372541,derived_pre_accident_until=6.360;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/medium/train/IAhGJNVqs1M_14_00__pre_event_non_accident.mp4,train,medium
