sample_id,source_video_id,video_path,source_dataset,original_label,mapped_label,label_id,label_type,window_type,duration,fps,num_frames,width,height,split,scene_id,camera_id,group_id,start_frame,end_frame,clip_start_sec,clip_end_sec,notes,clip_path,annotation_split,annotation_profile
FGZ7r8JC1MY_00__pre_event_non_accident,FGZ7r8JC1MY_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/FGZ7r8JC1MY_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,18.958333,14.98022,284,960,720,train,Virginia,Virginia::highway,FGZ7r8JC1MY_00,0,59,0.0,3.938527,derived_pre_accident_until=3.958;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/FGZ7r8JC1MY_00__pre_event_non_accident.mp4,train,full
FGZ7r8JC1MY_00__accident,FGZ7r8JC1MY_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/FGZ7r8JC1MY_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,accident_window,18.958333,14.98022,284,960,720,train,Virginia,Virginia::highway,FGZ7r8JC1MY_00,74,164,4.939847,10.94777,accident_time=6.958;type=single;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/FGZ7r8JC1MY_00__accident.mp4,train,full
FV6XO5Yg9VU_00__accident,FV6XO5Yg9VU_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/FV6XO5Yg9VU_00.mp4,ACCIDENT-real,sideswipe,accident,1,weak_clip_event_window,accident_window,27.833333,15.017964,418,1080,720,train,Alabama,Alabama::highway,FV6XO5Yg9VU_00,3,93,0.199761,6.192584,accident_time=2.167;type=sideswipe;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/FV6XO5Yg9VU_00__accident.mp4,train,full
Fb1XWmXZTZw_00__pre_event_non_accident,Fb1XWmXZTZw_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Fb1XWmXZTZw_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,26.625,14.985915,399,1280,720,train,Alabama,Alabama::highway,Fb1XWmXZTZw_00,0,76,0.0,5.071429,derived_pre_accident_until=5.083;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/Fb1XWmXZTZw_00__pre_event_non_accident.mp4,train,full
Fb1XWmXZTZw_00__accident,Fb1XWmXZTZw_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Fb1XWmXZTZw_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,accident_window,26.625,14.985915,399,1280,720,train,Alabama,Alabama::highway,Fb1XWmXZTZw_00,91,181,6.072368,12.078008,accident_time=8.083;type=single;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/Fb1XWmXZTZw_00__accident.mp4,train,full
Fix7_GpawXw_00__pre_event_non_accident,Fix7_GpawXw_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Fix7_GpawXw_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,pre_event_non_accident,30.0,27.0,810,1280,720,train,Seattle,Seattle::highway,Fix7_GpawXw_00,0,195,0.0,7.222222,derived_pre_accident_until=7.222;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/Fix7_GpawXw_00__pre_event_non_accident.mp4,train,full
Fix7_GpawXw_00__accident,Fix7_GpawXw_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Fix7_GpawXw_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,accident_window,30.0,27.0,810,1280,720,train,Seattle,Seattle::highway,Fix7_GpawXw_00,222,384,8.222222,14.222222,accident_time=10.222;type=rear-end;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/Fix7_GpawXw_00__accident.mp4,train,full
GIm11SfAp8c_00__pre_event_non_accident,GIm11SfAp8c_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/GIm11SfAp8c_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,30.0,14.833333,445,1080,720,train,Alabama,Alabama::tunnel,GIm11SfAp8c_00,0,93,0.0,6.269663,derived_pre_accident_until=6.250;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/GIm11SfAp8c_00__pre_event_non_accident.mp4,train,full
GIm11SfAp8c_00__accident,GIm11SfAp8c_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/GIm11SfAp8c_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,accident_window,30.0,14.833333,445,1080,720,train,Alabama,Alabama::tunnel,GIm11SfAp8c_00,107,196,7.213483,13.213483,accident_time=9.25;type=single;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/GIm11SfAp8c_00__accident.mp4,train,full
GnpwLP2THmM_10_00__accident,GnpwLP2THmM_10_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/GnpwLP2THmM_10_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,accident_window,5.472133,29.604542,162,1280,720,train,World,World::signalized_intersection,GnpwLP2THmM_10_00,0,151,0.0,5.100569,accident_time=1.1011;type=t-bone;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/GnpwLP2THmM_10_00__accident.mp4,train,full
GnpwLP2THmM_1_00__accident,GnpwLP2THmM_1_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/GnpwLP2THmM_1_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,accident_window,7.040367,29.97003,211,1280,720,train,World,World::signalized_intersection,GnpwLP2THmM_1_00,27,207,0.9009,6.9069,accident_time=2.9029;type=t-bone;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/GnpwLP2THmM_1_00__accident.mp4,train,full
GnpwLP2THmM_2_00__accident,GnpwLP2THmM_2_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/GnpwLP2THmM_2_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,accident_window,5.338667,29.595405,158,1280,720,train,World,World::signalized_intersection,GnpwLP2THmM_2_00,0,157,0.0,5.304878,accident_time=1.3013;type=t-bone;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/GnpwLP2THmM_2_00__accident.mp4,train,full
GnpwLP2THmM_3_00__accident,GnpwLP2THmM_3_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/GnpwLP2THmM_3_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,accident_window,6.6066,29.97003,198,1280,720,train,World,World::signalized_intersection,GnpwLP2THmM_3_00,1,181,0.033367,6.039367,accident_time=2.035367;type=t-bone;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/GnpwLP2THmM_3_00__accident.mp4,train,full
GnpwLP2THmM_4_00__accident,GnpwLP2THmM_4_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/GnpwLP2THmM_4_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,accident_window,6.2062,29.647772,184,1280,720,train,World,World::signalized_intersection,GnpwLP2THmM_4_00,0,178,0.0,6.003824,accident_time=2.002;type=t-bone;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/GnpwLP2THmM_4_00__accident.mp4,train,full
GnpwLP2THmM_5_00__accident,GnpwLP2THmM_5_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/GnpwLP2THmM_5_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,accident_window,3.003,15.318015,46,1280,720,train,World,World::signalized_intersection,GnpwLP2THmM_5_00,3,46,0.195848,3.003,accident_time=2.2022;type=t-bone;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/GnpwLP2THmM_5_00__accident.mp4,train,full
GnpwLP2THmM_6_00__accident,GnpwLP2THmM_6_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/GnpwLP2THmM_6_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,accident_window,5.772433,29.623556,171,1280,720,train,World,World::signalized_intersection,GnpwLP2THmM_6_00,0,159,0.0,5.36735,accident_time=1.368033;type=t-bone;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/GnpwLP2THmM_6_00__accident.mp4,train,full
GnpwLP2THmM_7_00__accident,GnpwLP2THmM_7_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/GnpwLP2THmM_7_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,accident_window,4.270933,29.501748,126,1280,720,train,World,World::signalized_intersection,GnpwLP2THmM_7_00,0,126,0.0,4.270933,accident_time=1.668333;type=t-bone;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/GnpwLP2THmM_7_00__accident.mp4,train,full
GnpwLP2THmM_9_00__accident,GnpwLP2THmM_9_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/GnpwLP2THmM_9_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,accident_window,7.574233,29.97003,227,1280,720,train,World,World::signalized_intersection,GnpwLP2THmM_9_00,13,193,0.433767,6.439767,accident_time=2.435767;type=t-bone;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/GnpwLP2THmM_9_00__accident.mp4,train,full
H6FXwjTkWYI_00__pre_event_non_accident,H6FXwjTkWYI_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/H6FXwjTkWYI_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,20.625,7.90303,163,1280,720,train,Arkansas,Arkansas::highway,H6FXwjTkWYI_00,0,40,0.0,5.06135,derived_pre_accident_until=5.083;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/H6FXwjTkWYI_00__pre_event_non_accident.mp4,train,full
H6FXwjTkWYI_00__accident,H6FXwjTkWYI_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/H6FXwjTkWYI_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,accident_window,20.625,7.90303,163,1280,720,train,Arkansas,Arkansas::highway,H6FXwjTkWYI_00,48,96,6.07362,12.147239,accident_time=8.083333;type=single;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/H6FXwjTkWYI_00__accident.mp4,train,full
HD6QGx9d8ow_0_00__accident,HD6QGx9d8ow_0_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/HD6QGx9d8ow_0_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,accident_window,7.3073,29.696331,217,1280,720,train,World,World::signalized_intersection,HD6QGx9d8ow_0_00,10,188,0.336742,6.330748,accident_time=2.335667;type=rear-end;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/HD6QGx9d8ow_0_00__accident.mp4,train,full
HD6QGx9d8ow_1_00__accident,HD6QGx9d8ow_1_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/HD6QGx9d8ow_1_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,accident_window,7.374033,29.698808,219,1280,720,train,World,World::signalized_intersection,HD6QGx9d8ow_1_00,31,209,1.043813,7.037319,accident_time=3.036367;type=rear-end;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/HD6QGx9d8ow_1_00__accident.mp4,train,full
HFgLNfSjd6g_00__accident,HFgLNfSjd6g_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/HFgLNfSjd6g_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,accident_window,5.916667,14.873239,88,960,720,train,Virginia,Virginia::grade_separated_intersection,HFgLNfSjd6g_00,8,88,0.537879,5.916667,accident_time=2.583;type=single;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/HFgLNfSjd6g_00__accident.mp4,train,full
HLK2xLUfMsM_00__pre_event_non_accident,HLK2xLUfMsM_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/HLK2xLUfMsM_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,14.541667,15.060172,219,960,720,train,Virginia,Virginia::highway,HLK2xLUfMsM_00,0,97,0.0,6.44083,derived_pre_accident_until=6.458;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/HLK2xLUfMsM_00__pre_event_non_accident.mp4,train,full
HLK2xLUfMsM_00__accident,HLK2xLUfMsM_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/HLK2xLUfMsM_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,accident_window,14.541667,15.060172,219,960,720,train,Virginia,Virginia::highway,HLK2xLUfMsM_00,112,202,7.436834,13.412861,accident_time=9.458;type=single;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/HLK2xLUfMsM_00__accident.mp4,train,full
HMdWAx9g5eI_00__pre_event_non_accident,HMdWAx9g5eI_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/HMdWAx9g5eI_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,8.633333,7.876448,68,1920,1080,train,Arkansas,Arkansas::highway,HMdWAx9g5eI_00,0,23,0.0,2.920098,derived_pre_accident_until=2.867;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/HMdWAx9g5eI_00__pre_event_non_accident.mp4,train,full
HMdWAx9g5eI_00__accident,HMdWAx9g5eI_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/HMdWAx9g5eI_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,accident_window,8.633333,7.876448,68,1920,1080,train,Arkansas,Arkansas::highway,HMdWAx9g5eI_00,30,68,3.808824,8.633333,accident_time=5.867;type=single;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/HMdWAx9g5eI_00__accident.mp4,train,full
HMh6V4MXD38_00__pre_event_non_accident,HMh6V4MXD38_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/HMh6V4MXD38_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,15.625,15.04,235,960,720,train,Virginia,Virginia::highway,HMh6V4MXD38_00,0,55,0.0,3.656915,derived_pre_accident_until=3.625;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/HMh6V4MXD38_00__pre_event_non_accident.mp4,train,full
HMh6V4MXD38_00__accident,HMh6V4MXD38_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/HMh6V4MXD38_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,accident_window,15.625,15.04,235,960,720,train,Virginia,Virginia::highway,HMh6V4MXD38_00,70,160,4.654255,10.638298,accident_time=6.625;type=single;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/HMh6V4MXD38_00__accident.mp4,train,full
HSDqCUHuz8Q_0_00__accident,HSDqCUHuz8Q_0_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/HSDqCUHuz8Q_0_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,accident_window,5.533333,25.120482,139,1280,720,train,World,World::city_street,HSDqCUHuz8Q_0_00,17,139,0.676739,5.533333,accident_time=2.666667;type=rear-end;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/HSDqCUHuz8Q_0_00__accident.mp4,train,full
HSDqCUHuz8Q_3_00__accident,HSDqCUHuz8Q_3_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/HSDqCUHuz8Q_3_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,accident_window,20.066667,14.302326,287,1280,720,train,World,World::parking_lot,HSDqCUHuz8Q_3_00,26,112,1.817886,7.830894,accident_time=3.833333;type=rear-end;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/HSDqCUHuz8Q_3_00__accident.mp4,train,full
HYr1QeHHFkI_00__pre_event_non_accident,HYr1QeHHFkI_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/HYr1QeHHFkI_00.mp4,ACCIDENT-real,sideswipe,non_accident,0,weak_clip_pre_event,pre_event_non_accident,30.033333,29.733629,893,1080,720,train,Florida,Florida::highway,HYr1QeHHFkI_00,0,41,0.0,1.37891,derived_pre_accident_until=1.367;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/HYr1QeHHFkI_00__pre_event_non_accident.mp4,train,full
HYr1QeHHFkI_00__accident,HYr1QeHHFkI_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/HYr1QeHHFkI_00.mp4,ACCIDENT-real,sideswipe,accident,1,weak_clip_event_window,accident_window,30.033333,29.733629,893,1080,720,train,Florida,Florida::highway,HYr1QeHHFkI_00,71,249,2.387869,8.374356,accident_time=4.367;type=sideswipe;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/HYr1QeHHFkI_00__accident.mp4,train,full
HxxaCH818LI_00__pre_event_non_accident,HxxaCH818LI_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/HxxaCH818LI_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,30.133333,7.964602,240,1920,1080,train,Arkansas,Arkansas::highway,HxxaCH818LI_00,0,23,0.0,2.887778,derived_pre_accident_until=2.867;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/HxxaCH818LI_00__pre_event_non_accident.mp4,train,full
HxxaCH818LI_00__accident,HxxaCH818LI_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/HxxaCH818LI_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,accident_window,30.133333,7.964602,240,1920,1080,train,Arkansas,Arkansas::highway,HxxaCH818LI_00,31,79,3.892222,9.918889,accident_time=5.867;type=single;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/HxxaCH818LI_00__accident.mp4,train,full
IAhGJNVqs1M_10_00__accident,IAhGJNVqs1M_10_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/IAhGJNVqs1M_10_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,accident_window,7.48,18.983957,142,320,240,train,World,World::simple_intersection,IAhGJNVqs1M_10_00,0,92,0.0,4.846197,accident_time=0.8399999999999999;type=t-bone;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/IAhGJNVqs1M_10_00__accident.mp4,train,full
IAhGJNVqs1M_14_00__pre_event_non_accident,IAhGJNVqs1M_14_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/IAhGJNVqs1M_14_00.mp4,ACCIDENT-real,t-bone,non_accident,0,weak_clip_pre_event,pre_event_non_accident,42.6,22.910798,976,320,240,train,World,World::signalized_intersection,IAhGJNVqs1M_14_00,0,146,0.0,6.372541,derived_pre_accident_until=6.360;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/IAhGJNVqs1M_14_00__pre_event_non_accident.mp4,train,full
IAhGJNVqs1M_14_00__accident,IAhGJNVqs1M_14_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/IAhGJNVqs1M_14_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,accident_window,42.6,22.910798,976,320,240,train,World,World::signalized_intersection,IAhGJNVqs1M_14_00,168,306,7.332787,13.356148,accident_time=9.36;type=t-bone;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/IAhGJNVqs1M_14_00__accident.mp4,train,full
IAhGJNVqs1M_9_00__accident,IAhGJNVqs1M_9_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/IAhGJNVqs1M_9_00.mp4,ACCIDENT-real,t-bone,accident,1,weak_clip_event_window,accident_window,16.12,24.565757,396,320,240,train,World,World::signalized_intersection,IAhGJNVqs1M_9_00,36,183,1.465455,7.449394,accident_time=3.44;type=t-bone;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/IAhGJNVqs1M_9_00__accident.mp4,train,full
IbJBE53NXZc_00__pre_event_non_accident,IbJBE53NXZc_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/IbJBE53NXZc_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,9.833333,14.745763,145,1280,720,train,Iowa,Iowa::highway,IbJBE53NXZc_00,0,53,0.0,3.594253,derived_pre_accident_until=3.625;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/IbJBE53NXZc_00__pre_event_non_accident.mp4,train,full
IbJBE53NXZc_00__accident,IbJBE53NXZc_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/IbJBE53NXZc_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,accident_window,9.833333,14.745763,145,1280,720,train,Iowa,Iowa::highway,IbJBE53NXZc_00,69,145,4.67931,9.833333,accident_time=6.625;type=single;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/IbJBE53NXZc_00__accident.mp4,train,full
Img4DcUjRmo_00__pre_event_non_accident,Img4DcUjRmo_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Img4DcUjRmo_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,pre_event_non_accident,30.0,15.0,450,1080,720,train,Alabama,Alabama::highway,Img4DcUjRmo_00,0,42,0.0,2.8,derived_pre_accident_until=2.792;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/Img4DcUjRmo_00__pre_event_non_accident.mp4,train,full
Img4DcUjRmo_00__accident,Img4DcUjRmo_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Img4DcUjRmo_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,accident_window,30.0,15.0,450,1080,720,train,Alabama,Alabama::highway,Img4DcUjRmo_00,57,147,3.8,9.8,accident_time=5.792;type=rear-end;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/Img4DcUjRmo_00__accident.mp4,train,full
Iy_GdGD-ySg_00__pre_event_non_accident,Iy_GdGD-ySg_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Iy_GdGD-ySg_00.mp4,ACCIDENT-real,single,non_accident,0,weak_clip_pre_event,pre_event_non_accident,30.041667,14.979196,450,960,720,train,Virginia,Virginia::highway,Iy_GdGD-ySg_00,0,94,0.0,6.27537,derived_pre_accident_until=6.292;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/Iy_GdGD-ySg_00__pre_event_non_accident.mp4,train,full
Iy_GdGD-ySg_00__accident,Iy_GdGD-ySg_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/Iy_GdGD-ySg_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,accident_window,30.041667,14.979196,450,960,720,train,Virginia,Virginia::highway,Iy_GdGD-ySg_00,109,199,7.276759,13.285093,accident_time=9.292;type=single;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/Iy_GdGD-ySg_00__accident.mp4,train,full
J22LBVPh5kk_00__accident,J22LBVPh5kk_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/J22LBVPh5kk_00.mp4,ACCIDENT-real,single,accident,1,weak_clip_event_window,accident_window,19.291667,14.617711,282,960,720,train,Virginia,Virginia::highway,J22LBVPh5kk_00,24,111,1.641844,7.593528,accident_time=3.625;type=single;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/J22LBVPh5kk_00__accident.mp4,train,full
J2BlH3gdl0k_00__pre_event_non_accident,J2BlH3gdl0k_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/J2BlH3gdl0k_00.mp4,ACCIDENT-real,rear-end,non_accident,0,weak_clip_pre_event,pre_event_non_accident,30.0,14.933333,448,960,720,train,Virginia,Virginia::highway,J2BlH3gdl0k_00,0,80,0.0,5.357143,derived_pre_accident_until=5.333;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/J2BlH3gdl0k_00__pre_event_non_accident.mp4,train,full
J2BlH3gdl0k_00__accident,J2BlH3gdl0k_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/J2BlH3gdl0k_00.mp4,ACCIDENT-real,rear-end,accident,1,weak_clip_event_window,accident_window,30.0,14.933333,448,960,720,train,Virginia,Virginia::highway,J2BlH3gdl0k_00,94,184,6.294643,12.321429,accident_time=8.333333;type=rear-end;weak_clip=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/J2BlH3gdl0k_00__accident.mp4,train,full
JEclWwaL-Ps_00__pre_event_non_accident,JEclWwaL-Ps_00,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_dataset/real_videos/JEclWwaL-Ps_00.mp4,ACCIDENT-real,head-on,non_accident,0,weak_clip_pre_event,pre_event_non_accident,30.033333,21.442841,644,1920,1080,train,Seattle,Seattle::signalized_intersection,JEclWwaL-Ps_00,0,73,0.0,3.4044,derived_pre_accident_until=3.400;weak_negative=true,/autodl-fs/data/traffic_accident_rnd/ACCIDENT_mmaction_clips/full/train/JEclWwaL-Ps_00__pre_event_non_accident.mp4,train,full
